 num_hrefs, num_imgs, num_videos,shares
13,1,0,911
15,1,0,7300
3,0,0,217
6,1,1,1000
10,1,0,1500
11,1,0,1300
5,1,0,1000
12,1,0,224
5,1,0,926
9,1,0,565
10,0,0,3400
7,1,0,920
24,11,0,586
6,0,0,752
8,1,0,2900
40,28,0,1500
2,1,0,1200
2,8,0,3500
2,1,0,1100
7,1,0,2500
5,1,0,1100
10,1,0,489
7,1,0,621
27,1,0,1600
5,1,0,1100
4,1,0,2400
11,1,0,1700
6,10,11,14700
13,1,0,1600
15,1,0,596
17,1,0,98
10,1,0,763
6,0,1,1800
6,1,0,745
19,1,0,591
51,11,0,11400
5,1,0,242
21,34,1,366
5,0,1,233
15,1,0,1700
7,1,0,305
5,1,0,412
4,1,0,770
16,1,0,4500
5,1,0,2800
7,1,0,745
3,1,0,3900
8,15,0,767
10,1,0,5400
7,1,1,3800
7,1,1,3000
7,1,0,605
7,1,0,863
6,6,0,2000
9,6,0,1900
10,0,1,346
9,1,0,163
2,1,0,3600
8,1,0,820
9,1,0,1100
7,1,0,237
5,1,0,6300
11,1,0,2200
6,1,0,950
5,1,0,785
4,1,0,2800
15,1,0,817
9,0,1,4800
8,1,0,1500
6,0,0,2800
8,1,1,596
0,0,0,218
13,11,1,70
11,1,0,475
27,0,2,1300
8,0,1,978
8,1,0,2700
6,1,0,3400
9,0,0,15000
7,1,1,1500
13,1,0,116
4,1,1,1500
16,14,0,1800
9,0,0,759
8,1,0,129
11,1,0,1300
5,0,1,4100
11,1,9,1300
20,15,0,3000
6,0,1,4200
3,1,0,205
19,13,0,549
3,0,1,859
8,0,1,4200
19,15,1,1700
6,6,0,5500
4,1,0,322
7,1,0,1100
4,1,0,5200
3,0,1,1500
7,1,0,215
7,0,21,2500
2,1,1,97
8,1,1,138
10,7,0,728
25,1,0,150
12,1,0,3800
6,0,0,446
12,1,0,5800
17,1,0,3900
3,0,0,9200
4,0,0,1300
6,1,0,1100
12,1,1,119
8,1,0,878
11,6,7,2000
14,1,0,1900
0,0,0,4600
4,0,0,640
21,10,1,9000
10,1,0,5500
2,0,0,1400
0,0,0,278
13,11,0,473
11,1,0,516
3,0,0,425
5,0,1,2300
11,9,0,6100
5,1,0,3300
2,16,0,1400
8,6,0,489
2,0,1,1300
7,1,0,1200
17,1,0,5400
18,1,0,2000
15,1,0,3400
7,16,1,1400
1,0,0,553
0,60,0,17100
4,0,0,350
25,11,0,506
34,30,0,191
6,1,0,1100
6,0,1,1200
1,1,0,675
9,1,0,390
15,1,1,2800
9,1,0,221
12,1,0,2100
9,1,0,5100
1,1,0,500
5,1,1,709
10,1,0,729
19,1,0,387
8,1,0,675
3,0,1,688
6,1,0,1600
28,1,0,662
2,1,0,114
53,60,0,28600
10,60,1,23000
6,0,0,504
18,1,0,11700
8,18,0,828
20,1,0,600
21,0,0,421
14,1,0,190
14,12,0,211
18,26,0,286
8,0,0,1500
5,0,1,913
8,1,0,3400
9,1,0,548
7,1,1,176
4,0,1,876
4,0,1,3100
8,1,1,1500
3,14,0,4500
34,0,0,20600
3,1,0,512
9,1,0,1100
8,1,0,605
4,1,0,215
3,1,0,9800
8,0,1,4600
9,1,0,1800
8,1,0,2500
7,1,0,365
14,1,0,2200
36,1,0,1300
7,5,6,1200
9,1,1,4700
9,14,1,1400
7,0,0,241
3,0,1,299
3,1,0,331
30,1,0,1900
6,0,0,205
2,1,0,467
6,0,16,8400
6,0,0,1500
11,1,0,1000
5,1,0,735
7,1,0,486
4,1,0,2900
5,1,0,1600
5,1,0,1300
6,0,0,3800
3,1,0,1300
6,1,0,947
4,9,0,1400
7,10,0,1500
8,1,0,632
3,0,1,1300
9,0,6,1500
5,0,0,1200
1,0,1,1100
5,0,1,2600
7,1,0,1400
3,1,0,1400
3,1,0,673
7,1,0,8800
8,1,0,1400
35,0,0,9800
6,1,0,241
7,1,0,792
9,7,1,366
13,0,0,1400
3,0,0,628
4,0,1,8000
9,1,0,2200
9,35,1,1500
4,0,1,857
3,0,1,2200
4,0,1,2000
16,1,0,1200
14,1,0,925
16,1,0,640
7,1,0,642
7,1,1,972
20,1,0,1100
4,0,1,1000
14,1,0,2400
13,1,1,2300
2,1,0,1300
8,1,0,1700
4,1,0,904
12,0,1,1800
3,1,0,1500
14,1,0,1600
7,1,0,1600
0,0,1,3300
8,1,0,2700
5,11,0,815
5,0,0,13000
3,1,0,1400
7,0,1,178
7,0,1,262
19,1,11,6300
8,11,10,751
8,1,10,1800
13,1,0,1000
10,1,0,325
16,0,11,1100
14,1,0,843
9,1,0,1600
5,25,0,843
4,1,0,824
1,1,1,2400
14,10,1,2100
14,1,0,635
5,1,0,1400
9,0,14,2000
7,1,0,240
8,1,0,2500
2,0,1,7500
5,0,1,4300
10,0,0,5600
25,0,0,1100
7,1,0,10700
2,1,0,795
4,1,0,2500
0,0,0,1600
3,0,1,5000
8,1,0,1000
11,0,0,1100
4,0,1,2000
13,1,1,1900
9,1,0,106
6,1,0,533
20,0,0,588
4,0,2,1400
7,1,0,1100
3,0,1,3600
40,1,0,1300
14,11,0,933
3,0,0,3100
3,1,0,620
9,1,0,701
8,1,0,1200
5,0,0,945
8,1,1,988
10,1,0,1700
3,0,2,798
6,1,0,7300
11,1,0,663
6,0,0,2200
6,0,2,3500
12,0,2,84
15,0,1,863
5,1,0,1100
5,1,0,763
6,1,0,116
8,1,0,992
6,1,0,2600
11,6,0,2100
51,33,0,872
5,1,0,1500
20,11,0,3600
10,1,1,649
8,0,2,1100
5,1,0,578
27,1,0,437
4,1,0,1400
4,0,0,878
6,0,26,915
8,1,0,1200
13,1,0,1300
24,1,0,6000
4,1,0,1200
16,6,1,5400
7,1,0,602
2,1,0,1300
11,1,0,41
4,12,1,752
14,1,0,381
2,0,1,4800
4,1,0,2200
20,1,0,1100
3,1,0,1300
5,0,1,1200
6,0,2,804
7,60,1,3500
5,0,0,1500
8,1,0,6900
6,0,0,903
9,1,0,1400
1,0,1,3600
2,0,0,5300
14,6,0,1200
29,1,0,3000
8,11,0,11800
5,1,0,755
3,10,11,5600
16,6,1,4300
8,1,0,919
5,12,1,1700
5,0,1,3500
5,0,0,4700
12,11,1,2300
5,1,0,641
46,31,0,875
6,1,0,578
5,1,0,900
8,0,0,914
8,1,0,836
4,1,0,1100
9,1,0,404
6,0,1,1500
12,1,0,4500
4,1,0,1100
3,1,0,1000
9,1,0,616
8,1,0,184
8,1,0,469
5,1,0,1200
9,1,0,990
9,1,0,821
10,0,1,4200
13,1,0,2100
6,0,1,2000
1,1,0,4400
7,1,0,2000
10,1,0,1600
6,1,0,1200
23,1,0,138
8,1,0,99
8,1,0,643
23,0,0,23800
21,1,0,2200
8,1,0,2500
28,0,2,1600
15,1,0,342
8,0,1,917
6,0,11,3700
7,0,2,3900
9,0,0,7800
12,1,0,6000
11,1,0,809
6,1,0,1700
3,0,1,694
12,1,0,628
9,8,0,2200
6,1,0,201
6,1,0,1200
5,1,0,1600
4,0,0,1100
27,18,0,1800
6,0,26,5600
17,1,0,824
4,1,1,1000
5,0,1,2200
26,0,0,118700
5,15,0,704
4,9,0,2200
5,1,0,1100
8,21,0,872
41,31,0,991
4,1,0,4100
3,0,1,822
7,0,1,846
7,1,0,1100
6,1,0,2000
25,1,0,1600
4,1,0,566
21,1,1,894
11,1,0,1100
5,1,0,342
4,1,0,827
16,1,0,1400
15,0,12,1100
9,0,21,4600
10,61,0,3400
7,1,0,671
5,1,0,1200
10,1,0,714
8,0,1,539
60,23,0,3900
7,0,0,2100
5,1,0,1900
4,1,0,1600
19,13,1,1600
18,1,0,448
8,0,0,2000
17,1,10,1800
8,1,0,914
8,1,0,732
5,1,0,815
8,1,0,1400
5,0,1,4200
9,7,0,895
23,16,0,1400
2,1,0,1600
24,13,0,2000
5,1,0,1200
4,0,0,1200
9,0,0,4100
12,1,0,5500
27,1,0,1200
9,8,0,31500
27,11,0,2500
20,1,0,2100
11,1,0,9800
0,0,0,2900
4,0,0,964
5,0,1,4900
6,0,1,2600
16,1,0,2000
5,0,0,1300
10,0,0,1800
20,11,0,1300
4,0,0,653
3,0,0,2800
24,0,0,4800
20,0,0,3900
28,1,0,4000
38,0,11,4600
18,1,0,1600
13,1,0,1400
11,61,1,1200
3,1,0,3400
19,1,0,3400
2,4,1,844
7,0,1,256
25,0,0,9600
37,1,0,2500
6,0,0,779
6,10,2,2500
7,1,0,3100
10,1,0,211
4,0,0,1100
3,0,17,2300
9,1,0,1100
16,1,0,2000
11,1,0,226
34,30,0,3500
13,6,0,1200
27,1,0,4900
8,1,0,870
8,61,0,581
8,1,0,533
7,25,0,924
3,25,0,696
7,25,0,7200
13,9,0,2100
10,25,0,539
12,25,1,4100
3,25,0,1400
3,25,0,759
9,1,1,403
5,24,1,690
5,1,0,639
8,0,1,2400
13,1,0,111
2,0,1,339
11,1,0,990
10,24,1,1000
13,11,0,48800
8,1,0,798
2,1,0,1600
7,37,1,18200
5,0,0,798
11,1,0,3000
17,1,0,720
4,25,0,393
10,1,0,566
2,25,0,2700
11,12,1,1200
0,0,0,1900
4,25,0,569
21,1,0,855
6,10,1,548
49,1,0,492
9,1,0,1300
7,0,1,890
36,25,0,1000
6,0,1,1900
18,1,0,6500
7,0,1,16300
6,25,0,727
12,25,0,3500
4,1,0,610
10,1,0,4100
7,25,0,1500
4,1,1,590
8,8,0,464
6,1,0,792
4,1,0,2400
2,1,1,811
3,16,0,844
5,1,1,1200
16,1,0,9000
2,1,0,1500
8,0,17,542
6,1,1,233
1,1,0,1200
12,1,1,160
10,1,0,755
3,25,0,1600
0,0,1,725
5,1,0,1700
2,1,0,1900
8,0,1,518
71,1,0,6000
7,1,0,447
6,1,0,1400
29,1,0,712
6,1,0,1200
7,0,0,2000
14,10,0,796
8,25,0,586
9,25,0,967
6,16,0,549
7,1,14,1100
3,1,0,823
16,1,0,600
34,24,0,885
36,0,0,1500
10,1,0,1900
29,16,2,9700
5,1,0,1200
8,1,1,1100
2,1,0,1100
4,0,1,845
13,1,0,2500
5,0,0,4900
8,1,0,2400
4,0,1,1300
17,1,0,3500
7,1,0,768
6,1,0,1100
11,1,0,248
4,0,21,24200
7,1,1,1700
40,1,6,523
3,0,0,1400
16,1,0,1100
11,1,0,2500
3,1,0,701
3,0,0,6500
22,13,0,2100
7,0,0,1300
8,1,0,5700
11,1,0,1500
10,1,0,576
5,1,0,1600
12,1,0,17900
5,60,1,5700
3,1,0,9900
17,1,0,669
6,1,0,1100
7,1,0,2200
7,1,0,1500
7,0,0,1400
20,1,0,1200
4,0,10,552
1,0,1,1000
7,1,3,688
3,0,1,939
8,0,0,1500
7,1,0,47
12,1,0,779
7,1,1,663
15,1,0,378
10,1,0,1600
11,1,0,1100
3,1,0,843
7,1,1,752
2,9,0,1000
15,1,2,5300
4,0,21,707
47,1,0,821
9,24,1,839
4,0,0,1700
3,0,1,1100
6,1,1,1200
6,1,0,1100
10,1,0,2100
24,1,1,1500
14,1,0,1400
17,1,0,3900
27,1,1,10200
11,1,0,237
53,2,0,81200
13,1,0,987
17,1,0,7400
6,1,0,461
5,1,1,468
8,1,0,478
13,1,0,6100
20,1,0,2200
10,1,0,831
0,0,0,570
35,16,0,924
23,11,0,869
5,0,2,4500
6,1,0,1700
9,1,0,741
10,5,0,1000
8,1,1,1100
1,0,1,5600
6,1,0,451
5,1,0,831
7,1,0,643
4,1,0,772
5,1,0,5700
6,1,0,59000
8,1,0,924
9,1,0,2900
8,1,0,2400
14,1,0,1300
10,1,0,218
6,0,0,3900
7,1,0,4800
9,1,0,1900
7,0,0,910
10,1,17,3000
12,8,1,1300
9,1,0,3800
9,33,0,3200
3,1,0,309
7,15,0,1400
14,92,0,3100
14,1,0,445
16,0,11,1500
6,1,0,693
5,0,21,712
2,0,1,2900
2,0,1,4500
12,17,0,3600
5,12,0,516
14,1,0,750
4,1,0,1200
3,0,1,1200
5,15,0,904
12,0,8,605
2,1,1,1200
5,0,1,1000
23,1,0,141
3,1,0,2700
12,1,0,287
6,0,1,1100
6,1,1,689
9,1,0,143
9,1,0,3700
21,1,0,416
8,1,0,1700
10,6,0,1300
12,0,1,980
24,8,1,4800
7,0,26,2300
13,1,0,2200
5,1,0,537
29,15,10,2000
14,1,1,3400
5,1,0,863
1,0,1,10400
10,1,0,577
4,1,0,8100
10,0,1,1800
9,1,0,3100
9,1,0,343
17,1,0,393
15,1,0,6200
3,1,0,1200
8,1,0,472
13,1,0,140
20,1,8,4500
8,17,0,2500
8,1,0,1300
4,1,0,873
6,0,0,1500
7,1,0,8000
3,1,0,1100
3,1,0,831
7,1,0,2300
4,1,0,958
9,0,0,1200
10,1,0,369
6,1,0,846
13,0,1,1700
8,1,0,966
6,0,1,1200
12,1,0,2400
4,1,0,578
6,1,0,980
0,10,10,3100
20,1,0,784
17,1,0,196
9,0,1,2600
4,1,0,821
10,1,0,417
1,8,2,5500
15,1,0,15400
3,0,0,2000
5,0,0,2000
4,1,0,656
31,0,0,10500
5,0,1,2600
11,1,0,86
6,1,1,3000
9,11,3,749
22,1,0,643
6,1,0,1300
5,99,0,5300
2,1,0,646
5,1,1,1000
9,1,0,2100
5,1,0,9300
5,1,0,917
11,1,0,1900
17,1,7,1100
14,1,0,3900
8,1,0,3900
7,0,0,1400
8,0,0,725
7,1,0,1100
10,1,0,687
5,1,0,750
9,1,0,582
3,0,0,1200
8,1,0,1100
16,1,1,945
4,0,1,1700
4,0,0,575
6,1,0,119
118,1,0,1200
38,1,0,1200
7,1,1,1100
37,1,0,2600
15,11,11,2200
6,0,3,3600
5,1,0,4000
5,1,0,3000
2,7,1,775
17,1,0,689
7,1,1,2100
5,1,0,1600
3,1,0,358
11,1,0,1200
17,1,0,332
3,0,0,1400
0,0,0,1700
5,33,0,1900
13,1,0,942
12,1,1,5000
6,0,6,1600
6,6,0,4400
8,1,0,1200
1,1,1,1100
20,1,0,716
5,1,0,535
7,13,0,3300
9,1,0,4300
8,13,0,3300
4,0,1,2900
14,1,2,2400
12,1,0,190
5,1,0,750
11,1,0,127
12,0,1,1500
4,1,0,1300
19,1,0,2400
33,0,0,1500
20,1,0,566
8,0,1,912
7,1,0,3800
5,0,2,939
9,6,0,1500
9,1,0,1100
7,1,0,258
27,1,0,17000
32,1,0,1400
4,1,0,1500
25,0,0,10300
26,1,0,6300
14,1,0,1700
5,1,1,5500
4,1,0,1500
3,12,0,2600
0,0,0,1000
21,1,0,1400
3,0,0,12900
4,1,0,3600
3,0,0,3500
20,11,0,1500
23,11,0,1900
13,0,0,3700
3,8,1,884
5,30,1,5300
3,0,10,1500
6,0,1,9200
14,1,10,890
14,10,0,1300
7,1,0,1700
25,11,0,1800
16,1,0,1500
4,0,1,3400
4,0,0,1300
11,1,0,3100
7,1,0,1500
4,0,0,1900
9,1,4,2200
12,0,0,1200
34,30,0,844
3,0,10,1300
15,1,0,448
12,1,1,2500
6,1,0,1800
8,0,0,746
9,5,0,1100
11,1,0,1100
8,5,1,621
17,6,0,847
12,0,1,123
4,1,1,798
5,0,1,1500
27,1,0,2300
6,1,0,891
5,1,0,737
30,21,3,1300
10,1,0,639
4,1,0,1000
4,0,0,1100
3,0,1,2700
5,0,21,1100
15,1,0,618
10,1,0,5000
19,1,0,151
1,1,0,848
13,1,2,1200
17,1,0,746
24,1,0,3200
6,0,1,3400
11,5,1,670
3,0,1,3300
15,1,0,495
25,0,2,1900
6,1,1,5800
4,1,0,839
4,1,0,2900
6,1,0,4100
6,0,2,701
8,1,1,1100
7,1,0,609
22,1,0,42600
11,9,0,892
5,1,0,494
23,1,0,20900
9,1,0,2000
3,0,1,9400
4,1,3,1100
18,1,1,3400
3,0,1,743
3,0,1,436
6,0,0,928
2,0,1,1800
4,0,26,841
7,0,0,1100
10,1,0,2500
7,0,0,3500
77,1,0,1300
24,1,0,15200
10,1,0,859
17,1,0,650
4,1,0,2700
9,1,0,714
5,1,0,952
4,0,0,1300
10,1,0,534
3,0,0,763
4,0,1,9100
0,11,2,964
9,0,1,91
3,0,1,3400
4,1,0,612
3,0,1,693
4,1,0,2100
8,1,0,525
22,0,0,13400
16,1,1,2500
8,1,0,162
4,0,11,4400
11,1,0,992
16,1,1,749
16,11,0,5500
15,10,0,30400
5,1,0,1400
7,1,0,2900
11,1,0,782
4,0,1,6700
6,1,0,718
13,1,2,797
5,0,21,2700
6,0,0,3300
5,1,15,3200
17,1,0,1200
2,0,1,6700
11,1,0,932
15,1,4,2000
7,1,0,4600
9,1,2,624
2,0,1,602
26,1,0,263
15,1,0,713
10,1,0,585
3,1,0,606
26,1,0,2300
32,1,0,17400
12,1,0,969
11,1,0,3200
3,1,0,1100
9,1,0,1400
23,0,16,3900
6,1,0,586
36,1,0,986
3,0,0,1500
8,0,10,2000
5,1,0,2100
6,1,0,6800
7,1,0,983
5,1,0,4200
6,1,1,95
14,9,0,4000
2,0,1,1900
8,1,1,1400
6,0,1,454
8,1,0,3400
3,6,2,2500
4,0,1,1900
5,1,0,851
2,0,2,671
5,0,3,531
8,1,0,181
18,0,3,997
14,1,0,2000
12,1,0,2400
11,1,1,251
3,1,0,730
6,1,0,4200
3,1,0,16300
2,1,1,3100
2,1,0,733
5,0,1,872
5,1,0,987
24,1,0,3200
29,1,0,2100
18,1,0,964
13,1,0,712
3,1,0,1200
4,14,0,882
14,0,0,505
12,1,0,754
4,0,0,1400
13,1,1,2400
5,0,2,2300
3,0,1,1700
4,0,1,957
7,1,0,317
18,8,0,1200
13,12,0,8100
2,0,1,1700
9,33,0,1300
9,1,0,500
8,6,0,798
16,9,0,3700
3,1,0,548
8,0,1,1200
20,0,0,950
11,1,3,1200
18,1,1,1500
3,0,1,11000
6,1,0,660
14,1,0,146
14,1,0,825
4,1,0,790
23,11,0,1700
6,1,0,2700
3,0,0,456
10,1,0,680
6,0,0,1300
4,0,1,3700
8,1,0,1100
18,1,7,7100
4,0,1,535
6,1,0,624
31,1,0,817
9,1,0,1000
5,1,0,687
10,1,0,2800
9,0,0,6500
5,1,0,620
8,1,1,4200
3,1,0,556
13,1,0,1700
9,1,2,324
11,1,0,466
14,1,0,2800
6,1,0,483
33,0,0,7000
6,0,0,442
9,1,0,4200
5,0,21,859
11,1,0,383
2,0,0,1300
2,0,0,773
24,10,0,2400
1,1,1,1100
21,1,3,102
3,0,0,517
12,1,0,2600
9,0,2,12100
5,1,1,1100
14,1,0,1600
9,1,0,919
6,1,0,1000
5,1,0,3800
27,1,0,960
6,13,0,885
5,1,1,939
9,11,0,3600
4,1,0,2900
20,10,0,1900
4,0,1,938
6,1,0,1300
7,1,0,1600
6,9,3,832
30,20,1,9400
17,1,1,1300
14,1,0,3900
17,1,0,2300
3,1,0,3500
4,7,0,3200
4,0,1,5300
31,11,0,1600
4,1,0,1400
6,1,0,724
4,1,0,624
17,1,0,6700
5,1,1,1000
5,1,0,527
8,1,0,64
5,0,0,1600
5,1,0,1600
2,1,0,4300
5,7,1,817
12,1,1,815
6,9,0,2000
4,6,0,883
17,1,0,2300
11,1,0,430
21,1,0,1600
8,0,11,2300
4,0,0,1400
4,1,1,864
6,1,0,527
28,1,0,346
7,1,0,1300
9,1,0,1800
2,1,1,23300
3,0,5,8200
13,1,0,773
5,1,0,4300
2,0,0,1300
4,4,2,722
27,12,0,2200
19,1,0,1900
12,1,0,1100
6,1,0,697
12,1,0,357
10,1,1,1700
3,0,1,82
19,16,0,18200
22,1,0,1400
15,1,1,8500
16,1,0,825
5,1,0,8500
13,1,0,576
6,22,0,5400
12,1,0,642
13,11,0,938
5,1,0,924
10,1,0,1000
9,1,0,953
3,1,0,3300
6,0,0,657
9,1,0,963
23,12,0,1400
6,1,0,915
19,1,0,1500
7,1,0,791
15,1,0,1200
16,1,0,268
4,0,0,2400
20,16,0,435
4,1,0,692
28,1,0,1400
16,6,0,806
5,8,1,744
2,1,1,484
4,1,0,3900
73,32,0,1400
11,1,0,4500
34,0,0,517
13,1,1,1100
10,9,0,792
8,0,0,1500
6,6,1,1400
6,1,0,2900
14,1,0,8800
4,1,0,786
9,1,0,285
11,1,0,116
4,0,1,10300
6,1,0,536
17,1,1,2000
3,1,1,1500
5,1,0,1300
4,0,1,5300
14,1,0,17900
6,0,1,1500
20,1,0,295
10,1,0,1900
2,0,1,1400
27,1,0,4400
10,7,0,1400
17,1,0,7300
11,36,0,3000
10,1,0,1800
3,0,0,2300
13,1,0,3500
19,1,0,1400
27,9,0,1300
9,0,1,3800
3,0,1,1200
19,1,0,2400
4,0,21,6900
4,6,0,4800
6,1,0,1200
0,0,0,943
9,1,0,3800
16,0,0,2500
7,0,1,918
22,11,0,1800
16,11,0,3500
6,1,0,4000
4,11,0,1900
2,1,0,998
3,0,0,2800
19,1,0,1300
8,1,0,1100
14,1,10,1600
7,10,1,1900
33,30,0,8200
9,8,0,4000
21,0,0,1100
1,1,0,2300
4,0,0,1200
4,0,1,1000
12,1,0,2100
12,1,0,5000
2,0,1,5300
8,1,0,2600
16,1,0,3200
14,11,0,2700
11,1,0,2300
18,1,0,3700
7,1,0,1200
28,1,0,429
3,1,0,461
13,9,0,1500
7,1,0,1800
12,11,0,432
4,1,0,2500
13,14,0,1300
4,0,4,718
10,1,0,448
5,1,0,925
6,1,0,1500
10,1,0,569
6,19,0,856
4,1,0,898
7,0,1,2200
8,0,0,1000
3,1,0,976
10,1,0,1500
8,18,0,12300
6,0,1,1300
6,33,0,930
6,1,0,408
3,15,0,2900
10,8,0,681
5,1,26,682
26,12,1,4500
4,12,1,6100
9,1,0,659
117,1,0,2200
21,1,0,804
4,8,0,1300
6,0,0,1100
5,0,18,1800
14,0,10,7600
3,0,1,5800
8,1,0,1400
6,1,0,1100
11,1,0,968
17,1,0,6900
31,1,0,1300
7,1,0,982
4,5,1,1100
30,1,0,5700
7,1,1,3700
3,1,1,1200
8,0,1,2800
3,1,0,681
4,0,2,1500
6,0,11,1300
10,1,0,2800
8,1,11,2000
2,0,0,402
3,0,0,1900
7,1,0,1200
37,1,1,736
11,0,1,1100
29,1,10,4000
17,1,0,4300
35,1,0,930
7,1,0,837
3,1,0,614
3,0,1,622
11,1,1,2500
3,1,0,1500
4,1,0,2200
5,0,3,8900
2,1,0,1200
35,1,1,5100
10,5,0,3000
7,1,0,313
19,13,0,2800
12,1,9,1400
5,0,1,1000
9,1,0,1100
9,1,2,702
5,1,0,2400
11,1,2,7800
16,0,0,1200
5,0,16,538
79,42,0,1400
7,0,0,2500
12,1,0,264
24,11,0,3100
5,0,1,5800
10,8,0,984
6,1,0,1100
28,1,0,1600
2,0,1,819
12,0,1,1400
7,1,0,843
10,1,0,821
14,11,0,6500
7,1,0,4200
7,1,0,961
22,0,0,5800
17,0,11,2300
7,1,0,1700
11,1,0,968
7,1,0,690
4,0,11,733
8,0,0,5100
3,1,0,7800
4,1,0,1200
6,1,0,591
7,1,0,2800
8,1,0,731
3,17,1,1000
9,1,0,1900
23,6,0,857
8,1,0,1100
21,1,1,1200
10,1,0,1400
8,1,0,1700
28,1,0,3000
20,1,0,808
10,0,1,1500
10,1,0,2200
18,1,0,559
7,1,0,629
9,1,0,585
6,0,0,2000
10,1,1,10700
7,1,0,588
2,1,0,810
9,1,0,882
12,1,1,1200
15,11,0,1600
16,1,2,1300
3,0,0,2200
11,1,0,2600
5,20,0,633
10,1,0,3100
9,1,1,2500
7,1,0,829
19,1,0,2400
23,10,0,2500
8,17,0,1000
34,1,0,746
6,1,0,813
14,1,0,7200
6,1,0,892
9,1,0,955
16,1,0,898
2,0,10,682
13,1,0,279
22,11,0,2000
5,1,0,858
17,1,0,2000
8,0,0,1200
8,1,0,1600
3,1,2,1200
7,1,1,123
8,1,0,756
17,1,0,658
3,0,1,733
5,0,2,1200
4,1,0,2700
7,1,0,1600
5,1,1,966
10,1,0,224
5,0,1,3700
7,1,0,657
6,1,0,602
5,1,0,768
5,0,1,497
21,14,0,1600
3,0,0,1400
7,0,0,1000
21,1,0,869
8,1,0,1000
1,0,1,4700
4,1,0,733
7,1,0,730
11,1,1,1400
5,0,0,583
8,1,1,1300
23,0,0,7900
5,1,0,1100
71,1,0,1300
8,0,1,894
4,1,0,984
17,1,0,4900
6,1,1,2800
11,0,2,1100
17,1,0,6100
4,1,0,4100
2,1,0,4000
9,7,0,918
6,1,0,888
25,1,0,16300
4,1,0,1900
5,1,0,1600
9,1,0,590
24,1,0,1400
7,17,0,903
22,0,0,5400
2,0,1,983
5,1,0,1800
5,0,1,952
7,1,0,980
3,1,0,5000
12,1,0,2600
7,1,20,1100
4,1,0,844
11,1,1,1200
4,1,0,1200
10,12,0,1800
7,1,0,4300
11,0,0,1200
23,1,0,5500
3,0,1,403
1,1,0,1100
5,0,12,9500
6,1,0,808
3,0,10,809
9,1,0,2100
3,1,0,2500
9,0,3,395
15,1,2,88
4,0,2,1600
5,1,0,811
7,1,0,764
5,0,1,1600
7,1,0,525
17,1,0,805
26,15,0,1400
3,1,0,775
16,10,1,1600
14,1,0,777
3,1,1,762
16,1,0,301
5,1,0,2300
13,1,0,1900
13,11,0,2200
38,0,2,998
3,1,0,1400
4,1,0,988
20,1,10,2300
27,1,0,3700
8,1,1,529
18,1,1,2100
8,1,0,807
5,0,0,717
8,1,0,789
14,10,1,2100
9,0,1,1200
4,0,0,40400
4,1,0,1500
31,1,0,700
12,1,0,910
71,32,0,1200
6,0,1,1100
24,11,0,876
17,1,0,3800
5,1,0,953
4,1,0,411
9,0,1,775
6,0,21,4200
15,12,0,3400
4,0,0,2700
27,0,0,26300
4,0,1,1100
34,1,1,710
5,0,0,484
46,1,1,2700
4,1,0,1300
14,1,1,1900
4,1,0,1100
3,1,0,13900
5,1,0,538
5,0,0,782
14,1,0,2700
11,0,1,1900
13,1,1,1500
24,1,10,213
10,1,0,1300
12,1,0,1200
7,0,0,821
7,1,1,1000
7,1,0,205
6,1,1,1600
3,1,1,966
30,0,0,1100
1,0,1,2400
12,0,4,1500
4,1,0,892
6,0,0,1200
11,1,0,245
5,1,1,202
11,0,2,1200
14,1,0,82
25,1,11,1600
7,1,0,4200
3,1,0,1100
21,1,0,154
13,1,0,287
14,1,0,818
4,0,0,13900
7,1,0,1200
43,1,0,4200
10,1,0,903
27,1,0,2700
10,7,0,2200
24,11,0,1200
5,0,0,1300
16,1,0,1700
0,0,0,1200
7,1,5,2700
16,1,0,168
19,1,11,1400
5,0,1,7200
5,0,0,916
11,11,0,1100
11,1,0,2200
14,1,0,3600
11,1,1,2400
11,1,0,2500
13,1,0,6800
6,1,0,318
39,0,0,11300
11,1,0,343
20,11,0,1400
18,7,0,3000
2,0,0,2200
1,22,0,1000
8,0,3,1900
5,1,0,1600
7,1,0,9600
6,0,1,1000
18,1,0,3100
17,1,3,4100
19,1,0,3100
8,6,0,1700
6,1,0,13100
9,1,2,942
6,1,0,206
7,61,1,4900
3,0,0,1100
4,1,0,6500
22,0,0,1400
3,0,0,850
36,30,0,994
4,0,0,2900
21,1,15,13700
8,1,0,2400
4,0,1,707
31,0,0,1400
3,1,0,773
3,1,0,8000
25,0,0,1200
20,1,0,135
7,1,1,64
9,5,0,12200
0,0,1,5000
6,1,0,1100
6,1,0,144
10,1,0,1400
12,0,1,1200
1,1,0,2900
3,14,0,2400
10,1,0,2000
27,1,4,16100
24,11,0,1100
17,1,0,1200
4,11,0,2200
35,12,0,1300
7,0,0,1000
54,0,0,2600
24,0,0,8700
4,1,0,1600
9,0,0,1500
9,0,1,109
10,0,0,233
8,1,0,908
7,0,2,5700
20,1,10,3300
6,1,0,2700
4,1,0,3700
6,1,0,657
3,1,5,2800
4,1,0,661
10,1,0,221
9,0,0,2000
7,1,1,1500
9,0,1,28200
24,1,0,1200
29,11,0,3000
0,0,1,903
25,1,0,696
23,11,1,1500
11,1,0,1200
35,1,0,1700
4,0,0,54300
18,1,0,88
